reconstruction_error,threshold,is_anomaly
0.0010009146154303197,0.003554298248540073,0
0.0009607196175849309,0.003554298248540073,0
0.001169398353106979,0.003554298248540073,0
0.0023346236044098283,0.003554298248540073,0
0.0026384963715630687,0.003554298248540073,0
0.0023985654012745644,0.003554298248540073,0
0.001744924291892583,0.003554298248540073,0
0.0017489541636576482,0.003554298248540073,0
0.0018268018274309088,0.003554298248540073,0
0.0015642327782383705,0.003554298248540073,0
0.0008969788121836194,0.003554298248540073,0
0.001417563405033735,0.003554298248540073,0
0.0012181863621760637,0.003554298248540073,0
0.001590914604155471,0.003554298248540073,0
0.001594951500014917,0.003554298248540073,0
0.0011639757294543954,0.003554298248540073,0
0.0023980371996237533,0.003554298248540073,0
0.0013098741859711848,0.003554298248540073,0
0.0011534018379993803,0.003554298248540073,0
0.0009296588512613526,0.003554298248540073,0
0.001239042369222061,0.003554298248540073,0
0.002589383363204569,0.003554298248540073,0
0.00032444328397209887,0.003554298248540073,0
0.002587091982145998,0.003554298248540073,0
0.0006592606003184823,0.003554298248540073,0
0.0013973564987525542,0.003554298248540073,0
0.0003095765787183811,0.003554298248540073,0
0.0006627255442255445,0.003554298248540073,0
0.0024822570411047987,0.003554298248540073,0
0.004125083126324253,0.003554298248540073,1
0.0013666840130382898,0.003554298248540073,0
0.0027732216430936033,0.003554298248540073,0
0.0018603595172757544,0.003554298248540073,0
0.0015847164706452547,0.003554298248540073,0
0.04673385293912029,0.003554298248540073,1
0.0013783064626445277,0.003554298248540073,0
0.0012892970098479352,0.003554298248540073,0
0.002524234227628583,0.003554298248540073,0
0.0007442613180597218,0.003554298248540073,0
0.0009398957837928601,0.003554298248540073,0
0.0019193550304168058,0.003554298248540073,0
0.0009465236591449134,0.003554298248540073,0
0.00027078918635256534,0.003554298248540073,0
0.0014223053478009944,0.003554298248540073,0
0.0019020054318328343,0.003554298248540073,0
0.0004821866200808423,0.003554298248540073,0
0.0014645689318482221,0.003554298248540073,0
0.0014411254338813012,0.003554298248540073,0
0.0008322426486429824,0.003554298248540073,0
0.0002498338201853845,0.003554298248540073,0
0.000809192263072794,0.003554298248540073,0
0.0017185023213219847,0.003554298248540073,0
0.002009975803072615,0.003554298248540073,0
0.001577433922626384,0.003554298248540073,0
0.0006978636545423403,0.003554298248540073,0
0.0006568463976760353,0.003554298248540073,0
0.0010035997137014339,0.003554298248540073,0
0.0024160284296629603,0.003554298248540073,0
0.0007295508056420995,0.003554298248540073,0
0.0015939600576163509,0.003554298248540073,0
0.00039709576058169705,0.003554298248540073,0
0.00283631571059643,0.003554298248540073,0
0.00252049125428493,0.003554298248540073,0
0.0017579071289278532,0.003554298248540073,0
0.0035909219962460366,0.003554298248540073,1
0.04841379219357536,0.003554298248540073,1
0.001157801142235181,0.003554298248540073,0
0.001031643907455301,0.003554298248540073,0
0.0008834781320880163,0.003554298248540073,0
0.0024175365896982825,0.003554298248540073,0
0.0010544846614997205,0.003554298248540073,0
0.00219596604527602,0.003554298248540073,0
0.003943945810320673,0.003554298248540073,1
0.002049668548897733,0.003554298248540073,0
0.0005284622513537739,0.003554298248540073,0
0.002104299958741239,0.003554298248540073,0
0.0012472055947316686,0.003554298248540073,0
0.00246096602729979,0.003554298248540073,0
0.0007594956164022014,0.003554298248540073,0
0.0003428467763337813,0.003554298248540073,0
0.001653183372922236,0.003554298248540073,0
0.002079279261850496,0.003554298248540073,0
0.0017196957694126872,0.003554298248540073,0
0.0005050060283729983,0.003554298248540073,0
0.0026758859908998516,0.003554298248540073,0
0.0035164447194748916,0.003554298248540073,0
0.047007702393956505,0.003554298248540073,1
0.001626682056112251,0.003554298248540073,0
0.000864943350923632,0.003554298248540073,0
0.0022527023504240315,0.003554298248540073,0
0.0006538720844707787,0.003554298248540073,0
0.0009468814376026386,0.003554298248540073,0
0.0020125418557894546,0.003554298248540073,0
0.0022892195526402342,0.003554298248540073,0
0.0021538066812412074,0.003554298248540073,0
0.0018350771526366,0.003554298248540073,0
0.0011846530860354881,0.003554298248540073,0
0.001061290192516276,0.003554298248540073,0
0.00028086463390772994,0.003554298248540073,0
0.0007400924685631266,0.003554298248540073,0
0.0010568583087717136,0.003554298248540073,0
0.0475418395998521,0.003554298248540073,1
0.0010787619337372235,0.003554298248540073,0
0.0008940888948815998,0.003554298248540073,0
0.0013026151191670244,0.003554298248540073,0
0.0008462919033037526,0.003554298248540073,0
0.0013929165297972247,0.003554298248540073,0
0.0017479817393311022,0.003554298248540073,0
0.001835928029476202,0.003554298248540073,0
0.0010153898130126993,0.003554298248540073,0
0.0023233892480350386,0.003554298248540073,0
0.000942447723076124,0.003554298248540073,0
0.0008594569581127643,0.003554298248540073,0
0.0019383473686814174,0.003554298248540073,0
0.0023208094647115198,0.003554298248540073,0
0.0021301776070760644,0.003554298248540073,0
0.0027104098134048305,0.003554298248540073,0
0.0014070438689545188,0.003554298248540073,0
0.002208165684733067,0.003554298248540073,0
0.002491062291581683,0.003554298248540073,0
0.001268529931026222,0.003554298248540073,0
0.001918793095940568,0.003554298248540073,0
0.0010261175848765855,0.003554298248540073,0
0.0009724877107519261,0.003554298248540073,0
0.0017514628996969206,0.003554298248540073,0
0.0008565456231180042,0.003554298248540073,0
0.001915898479709486,0.003554298248540073,0
0.0007637297029913713,0.003554298248540073,0
0.001556164157932175,0.003554298248540073,0
0.0017664199364605588,0.003554298248540073,0
0.0013899019872818065,0.003554298248540073,0
0.0017852296129797418,0.003554298248540073,0
0.00222755904803529,0.003554298248540073,0
0.0016015729158268656,0.003554298248540073,0
0.0023241148708726257,0.003554298248540073,0
0.0018254263115163988,0.003554298248540073,0
0.0007133125386533559,0.003554298248540073,0
0.0010145198091707044,0.003554298248540073,0
0.0013282755789662335,0.003554298248540073,0
0.002628764313014235,0.003554298248540073,0
0.0019707827653931923,0.003554298248540073,0
0.0008968516604162588,0.003554298248540073,0
0.0028301686420336212,0.003554298248540073,0
0.0011687322546048739,0.003554298248540073,0
0.0022444388292011948,0.003554298248540073,0
0.0013385068166547928,0.003554298248540073,0
0.0014591361895470957,0.003554298248540073,0
0.0008314057743831268,0.003554298248540073,0
0.0006674407323686035,0.003554298248540073,0
0.0015282668775631026,0.003554298248540073,0
0.0013021422996021613,0.003554298248540073,0
0.0007480808612252033,0.003554298248540073,0
0.0008542043134418124,0.003554298248540073,0
0.0007651129010532023,0.003554298248540073,0
0.002909020039960393,0.003554298248540073,0
0.001665341654661933,0.003554298248540073,0
0.001582015905536121,0.003554298248540073,0
0.0009566193073251184,0.003554298248540073,0
0.0010121800353554181,0.003554298248540073,0
0.0019871329090721114,0.003554298248540073,0
0.000835979601683582,0.003554298248540073,0
0.001036819470941061,0.003554298248540073,0
0.002654230022177378,0.003554298248540073,0
0.0020816926870598548,0.003554298248540073,0
0.004685025747373693,0.003554298248540073,1
0.002195465372228335,0.003554298248540073,0
0.0017067254612325965,0.003554298248540073,0
0.0017564473291067362,0.003554298248540073,0
